TITLE MODEL,COLOR,SIZE,PRICE,PRICE_DISCOUNT,STOCK,EAN,SKU,PARENT_SKU,GENDER,CATEGORY,BRAND,COLOR MAPPING,SEASON,UPPER,LINING,INSOLE,OUTSOLE,MADE IN,CLOSURE TYPE,HEEL HEIGHT,PLATFORM HEIGHT,UPPER HEIGHT,LICENCE,TYPE OF TOE,OTHER DETAILS,Image 1,Image 2,Image 3,Image 4,Image 5,Image 6,Image 7,Image 8
Women's Berta Sandals,Black,36,123.76,109.48,50,7.09386E+11,berta-all-black-black-36,Berta,Mujer,Sandals,Menina Step,Black,,Faux Leather,Faux Leather,Faux Leather,,Spain,,,,,,,,https://i5.walmartimages.com/seo/Women-s-Berta-Sandals_963ba324-a10a-4ba2-be4e-41bcb2f8f33c.ffaa2d47db9ecc4a1343f86c8d9834b8.jpeg,https://i5.walmartimages.com/asr/20713828-58d9-49b7-936d-d0bbbd29b016.1c12ca7bed57878ff7e3da6f16e51f08.jpeg,https://i5.walmartimages.com/asr/b65b49a5-ab3e-4d5f-8c13-a6cb6088d023.3b1b79b011364aac937bc330f8e43f14.jpeg,https://i5.walmartimages.com/asr/faf99174-2269-4b5a-89f5-5883e56dd001.494f8a17f29dc82d429897fe214a372c.jpeg,,,,
Women's Berta Sandals,Black,37,123.76,109.48,50,7.09386E+11,berta-all-black-black-37,Berta,Mujer,Sandals,Menina Step,Black,,Faux Leather,Faux Leather,Faux Leather,,Spain,,,,,,,,https://i5.walmartimages.com/seo/Women-s-Berta-Sandals_09b0ce49-9a1b-4b9f-a90e-8591574e8e20.f572d56bbfcabdbffa18f98cf80d655f.jpeg,https://i5.walmartimages.com/asr/b8a58874-7dc7-434d-a884-1cb05ad8a256.1c12ca7bed57878ff7e3da6f16e51f08.jpeg,https://i5.walmartimages.com/asr/d0f07ede-7660-435d-9163-a466227af88d.3b1b79b011364aac937bc330f8e43f14.jpeg,https://i5.walmartimages.com/asr/458d6ef7-04a5-4998-ac91-3dc1f5574c59.494f8a17f29dc82d429897fe214a372c.jpeg,,,,
Women's Berta Sandals,Black,41,123.76,109.48,50,7.09386E+11,berta-all-black-black-41,Berta,Mujer,Sandals,Menina Step,Black,,Faux Leather,Faux Leather,Faux Leather,,Spain,,,,,,,,https://i5.walmartimages.com/seo/Women-s-Berta-Sandals_963ba324-a10a-4ba2-be4e-41bcb2f8f33c.ffaa2d47db9ecc4a1343f86c8d9834b8.jpeg,https://i5.walmartimages.com/asr/0bc9f972-240a-4959-a4a9-2d9ccaeddae2.3b1b79b011364aac937bc330f8e43f14.jpeg,https://i5.walmartimages.com/asr/7cb421d6-3325-4c99-998a-e7fcfd9f0e94.1c12ca7bed57878ff7e3da6f16e51f08.jpeg,https://i5.walmartimages.com/asr/faae7562-344d-4190-bb5e-93d7c6b8d871.494f8a17f29dc82d429897fe214a372c.jpeg,,,,
Women's Berta Sandals,Black,38,123.76,109.48,50,7.09386E+11,berta-all-black-black-38,Berta,Mujer,Sandals,Menina Step,Black,,Faux Leather,Faux Leather,Faux Leather,,Spain,,,,,,,,https://i5.walmartimages.com/seo/Women-s-Berta-Sandals_963ba324-a10a-4ba2-be4e-41bcb2f8f33c.ffaa2d47db9ecc4a1343f86c8d9834b8.jpeg,https://i5.walmartimages.com/asr/b775ceda-bbe9-4586-b518-d1c78eb82f3d.3b1b79b011364aac937bc330f8e43f14.jpeg,https://i5.walmartimages.com/asr/9b0dcfe4-8c90-4256-87ad-dbc4fc8f6001.1c12ca7bed57878ff7e3da6f16e51f08.jpeg,https://i5.walmartimages.com/asr/ee3be566-fceb-4072-ab1e-38a3b023126f.494f8a17f29dc82d429897fe214a372c.jpeg,,,,
Women's Berta Sandals,Black,39,123.76,109.48,50,7.09386E+11,berta-all-black-black-39,Berta,Mujer,Sandals,Menina Step,Black,,Faux Leather,Faux Leather,Faux Leather,,Spain,,,,,,,,https://i5.walmartimages.com/seo/Women-s-Berta-Sandals_963ba324-a10a-4ba2-be4e-41bcb2f8f33c.ffaa2d47db9ecc4a1343f86c8d9834b8.jpeg,https://i5.walmartimages.com/asr/d55b629b-1688-49e2-ae64-a4775c5e69e1.3b1b79b011364aac937bc330f8e43f14.jpeg,https://i5.walmartimages.com/asr/9c8e6a8d-cce1-4f0d-9a23-826e992916ab.494f8a17f29dc82d429897fe214a372c.jpeg,https://i5.walmartimages.com/asr/e2add6d0-aff5-418b-8319-92d3e09d5310.1c12ca7bed57878ff7e3da6f16e51f08.jpeg,,,,
Women's Berta Sandals,Black,40,123.76,109.48,50,7.09386E+11,berta-all-black-black-40,Berta,Mujer,Sandals,Menina Step,Black,,Faux Leather,Faux Leather,Faux Leather,,Spain,,,,,,,,https://i5.walmartimages.com/seo/Women-s-Berta-Sandals_1e7e2eb2-3c5d-4032-baae-020dcb2b12c7.e28c46f9833190c45a09c36ca09daa79.jpeg,https://i5.walmartimages.com/asr/ed395a8f-5510-4b3e-82a9-c8b575ef1213.1c12ca7bed57878ff7e3da6f16e51f08.jpeg,https://i5.walmartimages.com/asr/ac1ee4f0-0058-4748-9c1e-f9904ad5e3fe.3b1b79b011364aac937bc330f8e43f14.jpeg,https://i5.walmartimages.com/asr/9300413b-314b-4ff0-aa7e-ce29bcbe4e02.77046c82bfc5f64be20c25fe55d54cb9.jpeg,,,,
Women's Berta Sandals,Black and Nude,36,123.76,109.48,50,7.09386E+11,berta-nude-black-tip-black-36,Berta,Mujer,Sandals,Menina Step,Various colors,,Faux Leather,Faux Leather,Faux Leather,,Spain,,,,,,,,https://i5.walmartimages.com/seo/Women-s-Berta-Nude-Black-Sandals_6238e3e9-0266-43ed-851d-8f6b443f9b99.16ed467c9a96b818b5ced3fd0b1399e7.jpeg,https://i5.walmartimages.com/asr/21679868-73df-42e8-8288-761c0223262e.7300a157995dc77f88ef288cc670d936.jpeg,https://i5.walmartimages.com/asr/460cddd5-24f9-4e34-9981-0048db7a2049.2c118b8e5e3577a5765e6fb3c5346fe2.jpeg,https://i5.walmartimages.com/asr/87fb8270-e447-4990-93ca-8367743a239f.8d29e57fbda5bbd5b52e516a72fc2315.jpeg,,,,
Women's Berta Sandals,Black and Nude,35,123.76,109.48,50,7.09386E+11,berta-nude-black-tip-black-35,Berta,Mujer,Sandals,Menina Step,Various colors,,Faux Leather,Faux Leather,Faux Leather,,Spain,,,,,,,,https://i5.walmartimages.com/seo/Women-s-Berta-Nude-Black-Sandals_6238e3e9-0266-43ed-851d-8f6b443f9b99.16ed467c9a96b818b5ced3fd0b1399e7.jpeg,https://i5.walmartimages.com/asr/21679868-73df-42e8-8288-761c0223262e.7300a157995dc77f88ef288cc670d936.jpeg,https://i5.walmartimages.com/asr/460cddd5-24f9-4e34-9981-0048db7a2049.2c118b8e5e3577a5765e6fb3c5346fe2.jpeg,https://i5.walmartimages.com/asr/87fb8270-e447-4990-93ca-8367743a239f.8d29e57fbda5bbd5b52e516a72fc2315.jpeg,,,,
Women's Berta Sandals,Black and Nude,37,123.76,109.48,50,7.09386E+11,berta-nude-black-tip-black-37,Berta,Mujer,Sandals,Menina Step,Various colors,,Faux Leather,Faux Leather,Faux Leather,,Spain,,,,,,,,https://i5.walmartimages.com/seo/Women-s-Berta-Nude-Black-Sandals_6238e3e9-0266-43ed-851d-8f6b443f9b99.16ed467c9a96b818b5ced3fd0b1399e7.jpeg,https://i5.walmartimages.com/asr/21679868-73df-42e8-8288-761c0223262e.7300a157995dc77f88ef288cc670d936.jpeg,https://i5.walmartimages.com/asr/460cddd5-24f9-4e34-9981-0048db7a2049.2c118b8e5e3577a5765e6fb3c5346fe2.jpeg,https://i5.walmartimages.com/asr/87fb8270-e447-4990-93ca-8367743a239f.8d29e57fbda5bbd5b52e516a72fc2315.jpeg,,,,
Women's Berta Sandals,Black and Nude,39,123.76,109.48,50,7.09386E+11,berta-nude-black-tip-black-39,Berta,Mujer,Sandals,Menina Step,Various colors,,Faux Leather,Faux Leather,Faux Leather,,Spain,,,,,,,,https://i5.walmartimages.com/seo/Women-s-Berta-Nude-Black-Sandals_6238e3e9-0266-43ed-851d-8f6b443f9b99.16ed467c9a96b818b5ced3fd0b1399e7.jpeg,https://i5.walmartimages.com/asr/21679868-73df-42e8-8288-761c0223262e.7300a157995dc77f88ef288cc670d936.jpeg,https://i5.walmartimages.com/asr/460cddd5-24f9-4e34-9981-0048db7a2049.2c118b8e5e3577a5765e6fb3c5346fe2.jpeg,https://i5.walmartimages.com/asr/87fb8270-e447-4990-93ca-8367743a239f.8d29e57fbda5bbd5b52e516a72fc2315.jpeg,,,,
Women's Berta Sandals,Black and Nude,41,123.76,109.48,50,7.09386E+11,berta-nude-black-tip-black-41,Berta,Mujer,Sandals,Menina Step,Various colors,,Faux Leather,Faux Leather,Faux Leather,,Spain,,,,,,,,https://i5.walmartimages.com/seo/Women-s-Berta-Nude-Black-Sandals_6238e3e9-0266-43ed-851d-8f6b443f9b99.16ed467c9a96b818b5ced3fd0b1399e7.jpeg,https://i5.walmartimages.com/asr/21679868-73df-42e8-8288-761c0223262e.7300a157995dc77f88ef288cc670d936.jpeg,https://i5.walmartimages.com/asr/460cddd5-24f9-4e34-9981-0048db7a2049.2c118b8e5e3577a5765e6fb3c5346fe2.jpeg,https://i5.walmartimages.com/asr/87fb8270-e447-4990-93ca-8367743a239f.8d29e57fbda5bbd5b52e516a72fc2315.jpeg,,,,
Women's Berta Sandals,Black and Nude,38,123.76,109.48,50,7.09386E+11,berta-nude-black-tip-black-38,Berta,Mujer,Sandals,Menina Step,Various colors,,Faux Leather,Faux Leather,Faux Leather,,Spain,,,,,,,,https://i5.walmartimages.com/seo/Women-s-Berta-Nude-Black-Sandals_37a1c4c1-e703-471d-83bb-1840ebcb4313.f86300277ad7d9815472f223e280525c.jpeg,https://i5.walmartimages.com/asr/21679868-73df-42e8-8288-761c0223262e.7300a157995dc77f88ef288cc670d936.jpeg,https://i5.walmartimages.com/asr/460cddd5-24f9-4e34-9981-0048db7a2049.2c118b8e5e3577a5765e6fb3c5346fe2.jpeg,https://i5.walmartimages.com/asr/87fb8270-e447-4990-93ca-8367743a239f.8d29e57fbda5bbd5b52e516a72fc2315.jpeg,,,,
Women's Berta Sandals,Black and Nude,40,123.76,109.48,50,7.09386E+11,berta-nude-black-tip-black-40,Berta,Mujer,Sandals,Menina Step,Various colors,,Faux Leather,Faux Leather,Faux Leather,,Spain,,,,,,,,https://i5.walmartimages.com/seo/Women-s-Berta-Nude-Black-Sandals_6238e3e9-0266-43ed-851d-8f6b443f9b99.16ed467c9a96b818b5ced3fd0b1399e7.jpeg,https://i5.walmartimages.com/asr/21679868-73df-42e8-8288-761c0223262e.7300a157995dc77f88ef288cc670d936.jpeg,https://i5.walmartimages.com/asr/460cddd5-24f9-4e34-9981-0048db7a2049.2c118b8e5e3577a5765e6fb3c5346fe2.jpeg,https://i5.walmartimages.com/asr/87fb8270-e447-4990-93ca-8367743a239f.8d29e57fbda5bbd5b52e516a72fc2315.jpeg,,,,
Women's Berta Sandals,Black and Nude,42,123.76,109.48,50,7.09386E+11,berta-nude-black-tip-black-42,Berta,Mujer,Sandals,Menina Step,Various colors,,Faux Leather,Faux Leather,Faux Leather,,Spain,,,,,,,,https://i5.walmartimages.com/seo/Women-s-Berta-Nude-Black-Sandals_37a1c4c1-e703-471d-83bb-1840ebcb4313.f86300277ad7d9815472f223e280525c.jpeg,https://i5.walmartimages.com/asr/21679868-73df-42e8-8288-761c0223262e.7300a157995dc77f88ef288cc670d936.jpeg,https://i5.walmartimages.com/asr/460cddd5-24f9-4e34-9981-0048db7a2049.2c118b8e5e3577a5765e6fb3c5346fe2.jpeg,https://i5.walmartimages.com/asr/87fb8270-e447-4990-93ca-8367743a239f.8d29e57fbda5bbd5b52e516a72fc2315.jpeg,,,,
Women's Berta Sutil Sandals,Nude and Black,37,99.96,85.68,50,7.09386E+11,berta-sutil-nude-with-black-tip-black-37,Berta Sutil,Mujer,Sandals,Menina Step,Various colors,,Faux Leather,Faux Leather,Faux Leather,,Spain,,,,,,,,https://i5.walmartimages.com/seo/Women-s-Berta-Sutil-Sandals_b4bd6c89-5910-44f2-b77b-4b7e36f662fc.28c1fc424b6d6d840c3f3878c0cf58b6.jpeg,https://i5.walmartimages.com/asr/e06de11b-1196-40fe-97cc-9355ad4be637.4719f3726155965d0b79a481fa10a03d.png,https://i5.walmartimages.com/asr/bbf39573-97c4-4498-b439-2030722802e0.200b297285234b002b24266ec33e7521.jpeg,,,,,
Women's Berta Sutil Sandals,Nude and Black,38,99.96,85.68,50,7.09386E+11,berta-sutil-nude-with-black-tip-black-38,Berta Sutil,Mujer,Sandals,Menina Step,Various colors,,Faux Leather,Faux Leather,Faux Leather,,Spain,,,,,,,,https://i5.walmartimages.com/seo/Women-s-Berta-Sutil-Sandals_b4bd6c89-5910-44f2-b77b-4b7e36f662fc.28c1fc424b6d6d840c3f3878c0cf58b6.jpeg,https://i5.walmartimages.com/asr/e06de11b-1196-40fe-97cc-9355ad4be637.4719f3726155965d0b79a481fa10a03d.png,https://i5.walmartimages.com/asr/bbf39573-97c4-4498-b439-2030722802e0.200b297285234b002b24266ec33e7521.jpeg,,,,,
Women's Berta Sutil Sandals,Nude and Black,39,99.96,85.68,50,7.09386E+11,berta-sutil-nude-with-black-tip-black-39,Berta Sutil,Mujer,Sandals,Menina Step,Various colors,,Faux Leather,Faux Leather,Faux Leather,,Spain,,,,,,,,https://i5.walmartimages.com/seo/Women-s-Berta-Sutil-Sandals_b4bd6c89-5910-44f2-b77b-4b7e36f662fc.28c1fc424b6d6d840c3f3878c0cf58b6.jpeg,https://i5.walmartimages.com/asr/e06de11b-1196-40fe-97cc-9355ad4be637.4719f3726155965d0b79a481fa10a03d.png,https://i5.walmartimages.com/asr/bbf39573-97c4-4498-b439-2030722802e0.200b297285234b002b24266ec33e7521.jpeg,,,,,
Women's Berta Sutil Sandals,Nude and Black,42,99.96,85.68,50,7.09386E+11,berta-sutil-nude-with-black-tip-black-42,Berta Sutil,Mujer,Sandals,Menina Step,Various colors,,Faux Leather,Faux Leather,Faux Leather,,Spain,,,,,,,,https://i5.walmartimages.com/seo/Women-s-Berta-Sutil-Sandals_b4bd6c89-5910-44f2-b77b-4b7e36f662fc.28c1fc424b6d6d840c3f3878c0cf58b6.jpeg,https://i5.walmartimages.com/asr/e06de11b-1196-40fe-97cc-9355ad4be637.4719f3726155965d0b79a481fa10a03d.png,https://i5.walmartimages.com/asr/bbf39573-97c4-4498-b439-2030722802e0.200b297285234b002b24266ec33e7521.jpeg,,,,,
Women's Berta Sutil Sandals,Nude and Black,35,99.96,85.68,50,7.09386E+11,berta-sutil-nude-with-black-tip-black-35,Berta Sutil,Mujer,Sandals,Menina Step,Various colors,,Faux Leather,Faux Leather,Faux Leather,,Spain,,,,,,,,https://i5.walmartimages.com/seo/Women-s-Berta-Sutil-Sandals_b4bd6c89-5910-44f2-b77b-4b7e36f662fc.28c1fc424b6d6d840c3f3878c0cf58b6.jpeg,https://i5.walmartimages.com/asr/e06de11b-1196-40fe-97cc-9355ad4be637.4719f3726155965d0b79a481fa10a03d.png,https://i5.walmartimages.com/asr/bbf39573-97c4-4498-b439-2030722802e0.200b297285234b002b24266ec33e7521.jpeg,,,,,
Women's Berta Sutil Sandals,Nude and Black,41,99.96,85.68,50,7.09386E+11,berta-sutil-nude-with-black-tip-black-41,Berta Sutil,Mujer,Sandals,Menina Step,Various colors,,Faux Leather,Faux Leather,Faux Leather,,Spain,,,,,,,,https://i5.walmartimages.com/seo/Women-s-Berta-Sutil-Sandals_b4bd6c89-5910-44f2-b77b-4b7e36f662fc.28c1fc424b6d6d840c3f3878c0cf58b6.jpeg,https://i5.walmartimages.com/asr/e06de11b-1196-40fe-97cc-9355ad4be637.4719f3726155965d0b79a481fa10a03d.png,https://i5.walmartimages.com/asr/bbf39573-97c4-4498-b439-2030722802e0.200b297285234b002b24266ec33e7521.jpeg,,,,,
Women's Berta Sutil Sandals,Nude and Black,40,99.96,85.68,50,7.09386E+11,berta-sutil-nude-with-black-tip-black-40,Berta Sutil,Mujer,Sandals,Menina Step,Various colors,,Faux Leather,Faux Leather,Faux Leather,,Spain,,,,,,,,https://i5.walmartimages.com/seo/Women-s-Berta-Sutil-Sandals_b4bd6c89-5910-44f2-b77b-4b7e36f662fc.28c1fc424b6d6d840c3f3878c0cf58b6.jpeg,https://i5.walmartimages.com/asr/e06de11b-1196-40fe-97cc-9355ad4be637.4719f3726155965d0b79a481fa10a03d.png,https://i5.walmartimages.com/asr/721c5d0e-13e5-4955-bd13-e068b2d219ca.389a7644441af7899640b5c637c0fae3.jpeg,,,,,
Women's Berta Sutil Sandals,Nude and Black,36,99.96,85.68,50,7.09386E+11,berta-sutil-nude-with-black-tip-black-36,Berta Sutil,Mujer,Sandals,Menina Step,Various colors,,Faux Leather,Faux Leather,Faux Leather,,Spain,,,,,,,,https://i5.walmartimages.com/seo/Women-s-Berta-Sutil-Sandals_b4bd6c89-5910-44f2-b77b-4b7e36f662fc.28c1fc424b6d6d840c3f3878c0cf58b6.jpeg,https://i5.walmartimages.com/asr/e06de11b-1196-40fe-97cc-9355ad4be637.4719f3726155965d0b79a481fa10a03d.png,https://i5.walmartimages.com/asr/bbf39573-97c4-4498-b439-2030722802e0.200b297285234b002b24266ec33e7521.jpeg,,,,,
Women's Berta Sutil Sandals,Nude and Nude,36,99.96,85.68,50,7.09386E+11,berta-sutil-navy-with-nude-tip-black-36,Berta Sutil,Mujer,Sandals,Menina Step,Various colors,,Faux Leather,Faux Leather,Faux Leather,,Spain,,,,,,,,https://i5.walmartimages.com/seo/Women-s-Berta-Sutil-Sandals_5c5f796c-055a-4419-89df-d9d5fc60adff.e802e04c9ccdd4ac644d8014222c926e.jpeg,https://cdn.shopify.com/s/files/1/0655/2010/7769/files/Bertanavywithnudetoe4resized_234dea34-e189-4d88-83cf-c64f6da75edd.jpg?v=1716909892,https://i5.walmartimages.com/asr/7cf5ed58-dd41-4cfd-9a83-1bf16a128c09.2e161a3f7fdc351315b4c6d62ecc1833.jpeg,https://i5.walmartimages.com/asr/4326ec68-0b1e-4a16-82a8-d9dcd94649b2.53ec9eb9addcfa5eceff404e471ba293.jpeg,https://i5.walmartimages.com/asr/70c70648-5067-4d7c-a1a6-4dc27d175072.b992fca07fab30242213fa005a7764da.jpeg,,,
Women's Berta Sutil Sandals,Nude and Nude,37,99.96,85.68,50,7.09386E+11,berta-sutil-navy-with-nude-tip-black-37,Berta Sutil,Mujer,Sandals,Menina Step,Various colors,,Faux Leather,Faux Leather,Faux Leather,,Spain,,,,,,,,https://i5.walmartimages.com/seo/Women-s-Berta-Sutil-Sandals_5c5f796c-055a-4419-89df-d9d5fc60adff.e802e04c9ccdd4ac644d8014222c926e.jpeg,https://cdn.shopify.com/s/files/1/0655/2010/7769/files/Bertanavywithnudetoe4resized_234dea34-e189-4d88-83cf-c64f6da75edd.jpg?v=1716909892,https://i5.walmartimages.com/asr/7cf5ed58-dd41-4cfd-9a83-1bf16a128c09.2e161a3f7fdc351315b4c6d62ecc1833.jpeg,https://i5.walmartimages.com/asr/4326ec68-0b1e-4a16-82a8-d9dcd94649b2.53ec9eb9addcfa5eceff404e471ba293.jpeg,https://i5.walmartimages.com/asr/70c70648-5067-4d7c-a1a6-4dc27d175072.b992fca07fab30242213fa005a7764da.jpeg,,,
Women's Berta Sutil Sandals,Nude and Nude,41,99.96,85.68,50,7.09386E+11,berta-sutil-navy-with-nude-tip-black-41,Berta Sutil,Mujer,Sandals,Menina Step,Various colors,,Faux Leather,Faux Leather,Faux Leather,,Spain,,,,,,,,https://i5.walmartimages.com/seo/Women-s-Berta-Sutil-Sandals_5c5f796c-055a-4419-89df-d9d5fc60adff.e802e04c9ccdd4ac644d8014222c926e.jpeg,https://cdn.shopify.com/s/files/1/0655/2010/7769/files/Bertanavywithnudetoe4resized_234dea34-e189-4d88-83cf-c64f6da75edd.jpg?v=1716909892,https://i5.walmartimages.com/asr/7cf5ed58-dd41-4cfd-9a83-1bf16a128c09.2e161a3f7fdc351315b4c6d62ecc1833.jpeg,https://i5.walmartimages.com/asr/4326ec68-0b1e-4a16-82a8-d9dcd94649b2.53ec9eb9addcfa5eceff404e471ba293.jpeg,https://i5.walmartimages.com/asr/70c70648-5067-4d7c-a1a6-4dc27d175072.b992fca07fab30242213fa005a7764da.jpeg,,,
Women's Berta Sutil Sandals,Nude and Nude,39,99.96,85.68,50,7.09386E+11,berta-sutil-navy-with-nude-tip-black-39,Berta Sutil,Mujer,Sandals,Menina Step,Various colors,,Faux Leather,Faux Leather,Faux Leather,,Spain,,,,,,,,https://i5.walmartimages.com/seo/Women-s-Berta-Sutil-Sandals_5c5f796c-055a-4419-89df-d9d5fc60adff.e802e04c9ccdd4ac644d8014222c926e.jpeg,https://cdn.shopify.com/s/files/1/0655/2010/7769/files/Bertanavywithnudetoe4resized_234dea34-e189-4d88-83cf-c64f6da75edd.jpg?v=1716909892,https://i5.walmartimages.com/asr/7cf5ed58-dd41-4cfd-9a83-1bf16a128c09.2e161a3f7fdc351315b4c6d62ecc1833.jpeg,https://i5.walmartimages.com/asr/4326ec68-0b1e-4a16-82a8-d9dcd94649b2.53ec9eb9addcfa5eceff404e471ba293.jpeg,https://i5.walmartimages.com/asr/70c70648-5067-4d7c-a1a6-4dc27d175072.b992fca07fab30242213fa005a7764da.jpeg,,,
Women's Berta Sutil Sandals,Nude and Nude,35,99.96,85.68,50,7.09386E+11,berta-sutil-navy-with-nude-tip-black-35,Berta Sutil,Mujer,Sandals,Menina Step,Various colors,,Faux Leather,Faux Leather,Faux Leather,,Spain,,,,,,,,https://i5.walmartimages.com/seo/Women-s-Berta-Sutil-Sandals_56a2ea5b-813a-4cfb-bade-eeaf87c5cd88.e2b106dd90f11fccd2e2b18f765ab95b.jpeg,https://i5.walmartimages.com/asr/7cf5ed58-dd41-4cfd-9a83-1bf16a128c09.2e161a3f7fdc351315b4c6d62ecc1833.jpeg,https://i5.walmartimages.com/asr/4326ec68-0b1e-4a16-82a8-d9dcd94649b2.53ec9eb9addcfa5eceff404e471ba293.jpeg,https://i5.walmartimages.com/asr/70c70648-5067-4d7c-a1a6-4dc27d175072.b992fca07fab30242213fa005a7764da.jpeg,,,,
Women's Berta Sutil Sandals,Nude and Nude,38,99.96,85.68,50,7.09386E+11,berta-sutil-navy-with-nude-tip-black-38,Berta Sutil,Mujer,Sandals,Menina Step,Various colors,,Faux Leather,Faux Leather,Faux Leather,,Spain,,,,,,,,https://i5.walmartimages.com/seo/Women-s-Berta-Sutil-Sandals_5c5f796c-055a-4419-89df-d9d5fc60adff.e802e04c9ccdd4ac644d8014222c926e.jpeg,https://cdn.shopify.com/s/files/1/0655/2010/7769/files/Bertanavywithnudetoe4resized_234dea34-e189-4d88-83cf-c64f6da75edd.jpg?v=1716909892,https://i5.walmartimages.com/asr/7cf5ed58-dd41-4cfd-9a83-1bf16a128c09.2e161a3f7fdc351315b4c6d62ecc1833.jpeg,https://i5.walmartimages.com/asr/4326ec68-0b1e-4a16-82a8-d9dcd94649b2.53ec9eb9addcfa5eceff404e471ba293.jpeg,https://i5.walmartimages.com/asr/70c70648-5067-4d7c-a1a6-4dc27d175072.b992fca07fab30242213fa005a7764da.jpeg,,,
Women's Berta Sutil Sandals,Nude and Nude,40,99.96,85.68,50,7.09386E+11,berta-sutil-navy-with-nude-tip-black-40,Berta Sutil,Mujer,Sandals,Menina Step,Various colors,,Faux Leather,Faux Leather,Faux Leather,,Spain,,,,,,,,https://i5.walmartimages.com/seo/Women-s-Berta-Sutil-Sandals_5c5f796c-055a-4419-89df-d9d5fc60adff.e802e04c9ccdd4ac644d8014222c926e.jpeg,https://cdn.shopify.com/s/files/1/0655/2010/7769/files/Bertanavywithnudetoe4resized_234dea34-e189-4d88-83cf-c64f6da75edd.jpg?v=1716909892,https://i5.walmartimages.com/asr/7cf5ed58-dd41-4cfd-9a83-1bf16a128c09.2e161a3f7fdc351315b4c6d62ecc1833.jpeg,https://i5.walmartimages.com/asr/4326ec68-0b1e-4a16-82a8-d9dcd94649b2.53ec9eb9addcfa5eceff404e471ba293.jpeg,https://i5.walmartimages.com/asr/70c70648-5067-4d7c-a1a6-4dc27d175072.b992fca07fab30242213fa005a7764da.jpeg,,,
Women's Berta Sutil Sandals,Nude and Nude,42,99.96,85.68,50,7.09386E+11,berta-sutil-navy-with-nude-tip-black-42,Berta Sutil,Mujer,Sandals,Menina Step,Various colors,,Faux Leather,Faux Leather,Faux Leather,,Spain,,,,,,,,https://i5.walmartimages.com/seo/Women-s-Berta-Sutil-Sandals_5c5f796c-055a-4419-89df-d9d5fc60adff.e802e04c9ccdd4ac644d8014222c926e.jpeg,https://cdn.shopify.com/s/files/1/0655/2010/7769/files/Bertanavywithnudetoe4resized_234dea34-e189-4d88-83cf-c64f6da75edd.jpg?v=1716909892,https://i5.walmartimages.com/asr/7cf5ed58-dd41-4cfd-9a83-1bf16a128c09.2e161a3f7fdc351315b4c6d62ecc1833.jpeg,https://i5.walmartimages.com/asr/4326ec68-0b1e-4a16-82a8-d9dcd94649b2.53ec9eb9addcfa5eceff404e471ba293.jpeg,https://i5.walmartimages.com/asr/70c70648-5067-4d7c-a1a6-4dc27d175072.b992fca07fab30242213fa005a7764da.jpeg,,,
Women's Boheme Mary Jane Leather Sandals,Black,41,128.52,114.24,50,7.09386E+11,boheme-mary-jane-black-leather-black-41,Boheme Mary Jane,Mujer,Sandals,Menina Step,Black,,Faux Leather,Faux Leather,Faux Leather,,Spain,,,,,,,,https://i5.walmartimages.com/seo/Women-s-Boheme-Mary-Jane-Leather-Sandals_75c0f0f8-d731-450e-90db-3cfe5d3e7501.b6cf0d3d014d4ab42b98cd394bdefbf3.jpeg,https://i5.walmartimages.com/asr/c10a9795-c701-4bf0-9bc6-94acf4e64f77.28752203a785b869a8eec1a2aa742e82.jpeg,https://cdn.shopify.com/s/files/1/0655/2010/7769/files/MENINASTEPS-250823136007.jpg?v=1695913367,https://i5.walmartimages.com/asr/08ee27df-631a-46ba-8967-14ac53c70cc0.834169edd47d477f03f4711e9898fe45.jpeg,,,,
Women's Boheme Mary Jane Leather Sandals,Black,42,128.52,114.24,50,7.09386E+11,boheme-mary-jane-black-leather-black-42,Boheme Mary Jane,Mujer,Sandals,Menina Step,Black,,Faux Leather,Faux Leather,Faux Leather,,Spain,,,,,,,,https://i5.walmartimages.com/seo/Women-s-Boheme-Mary-Jane-Leather-Sandals_75c0f0f8-d731-450e-90db-3cfe5d3e7501.b6cf0d3d014d4ab42b98cd394bdefbf3.jpeg,https://i5.walmartimages.com/asr/212e293e-6453-4c80-bd38-eaebdec83891.834169edd47d477f03f4711e9898fe45.jpeg,https://cdn.shopify.com/s/files/1/0655/2010/7769/files/MENINASTEPS-250823136007.jpg?v=1695913368,https://i5.walmartimages.com/asr/49973cf6-75c4-4a0b-80e0-dee1566ee88b.28752203a785b869a8eec1a2aa742e82.jpeg,,,,
